ID_can,ID_ind,ID_pop,ID_sp,can,ind,pop,sp,dur,df,ci,pn,pr,pl,BS,TE,LAT,LONG
1059,46,7,1,37,6,joaocamara,Phyllomedusa_nordestina,0.017,2437.5,1.062,3,176.4705882,0.005,32.73,24,-5.52324,-41.8216
1060,46,7,1,38,6,joaocamara,Phyllomedusa_nordestina,0.017,2250,1.247,3,176.4705882,0.004333333,32.73,24,-5.52324,-41.8216
1061,46,7,1,39,6,joaocamara,Phyllomedusa_nordestina,0.015,2250,1.116,3,200,0.004,32.73,24,-5.52324,-41.8216
1062,46,7,1,40,6,joaocamara,Phyllomedusa_nordestina,0.043,2437.5,1.526,3,69.76744186,0.0035,32.73,24,-5.52324,-41.8216
1063,46,7,1,41,6,joaocamara,Phyllomedusa_nordestina,0.02,2250,1.677,3,150,0.005,32.73,24,-5.52324,-41.8216
1064,46,7,1,42,6,joaocamara,Phyllomedusa_nordestina,0.017,2250,2.634,3,176.4705882,0.004666667,32.73,24,-5.52324,-41.8216
1065,46,7,1,43,6,joaocamara,Phyllomedusa_nordestina,0.018,2250,1.163,3,166.6666667,0.004666667,32.73,24,-5.52324,-41.8216
1066,46,7,1,44,6,joaocamara,Phyllomedusa_nordestina,0.033,2062.5,1.289,4,121.2121212,0.0035,32.73,24,-5.52324,-41.8216
1067,46,7,1,45,6,joaocamara,Phyllomedusa_nordestina,0.032,2062.5,1.394,4,125,0.0035,32.73,24,-5.52324,-41.8216
1068,46,7,1,46,6,joaocamara,Phyllomedusa_nordestina,0.033,2062.5,1.329,4,121.2121212,0.00375,32.73,24,-5.52324,-41.8216
1069,46,7,1,47,6,joaocamara,Phyllomedusa_nordestina,0.033,2062.5,1.775,4,121.2121212,0.0035,32.73,24,-5.52324,-41.8216
1070,46,7,1,48,6,joaocamara,Phyllomedusa_nordestina,0.034,2062.5,1.303,4,117.6470588,0.00325,32.73,24,-5.52324,-41.8216
1071,46,7,1,49,6,joaocamara,Phyllomedusa_nordestina,0.033,2062.5,1.424,4,121.2121212,0.0035,32.73,24,-5.52324,-41.8216
1072,46,7,1,50,6,joaocamara,Phyllomedusa_nordestina,0.033,1875,1.39,4,121.2121212,0.00325,32.73,24,-5.52324,-41.8216
1073,46,7,1,51,6,joaocamara,Phyllomedusa_nordestina,0.034,2062.5,1.349,4,117.6470588,0.00325,32.73,24,-5.52324,-41.8216
1074,46,7,1,52,6,joaocamara,Phyllomedusa_nordestina,0.034,2062.5,1.377,4,117.6470588,0.0035,32.73,24,-5.52324,-41.8216
1075,46,7,1,53,6,joaocamara,Phyllomedusa_nordestina,0.033,2062.5,1.921,4,121.2121212,0.00325,32.73,24,-5.52324,-41.8216
1076,46,7,1,54,6,joaocamara,Phyllomedusa_nordestina,0.018,2250,1.427,3,166.6666667,0.005,32.73,24,-5.52324,-41.8216
1077,46,7,1,55,6,joaocamara,Phyllomedusa_nordestina,0.018,2250,1.529,3,166.6666667,0.004666667,32.73,24,-5.52324,-41.8216
1078,46,7,1,56,6,joaocamara,Phyllomedusa_nordestina,0.019,2250,1.672,3,157.8947368,0.005,32.73,24,-5.52324,-41.8216
1079,46,7,1,57,6,joaocamara,Phyllomedusa_nordestina,0.023,2250,1.32,3,130.4347826,0.004666667,32.73,24,-5.52324,-41.8216
1080,46,7,1,58,6,joaocamara,Phyllomedusa_nordestina,0.044,2250,1.327,5,113.6363636,0.0045,32.73,24,-5.52324,-41.8216
1081,46,7,1,59,6,joaocamara,Phyllomedusa_nordestina,0.016,2250,1.757,3,187.5,0.004333333,32.73,24,-5.52324,-41.8216
1082,46,7,1,60,6,joaocamara,Phyllomedusa_nordestina,0.019,2250,1.62,3,157.8947368,0.005,32.73,24,-5.52324,-41.8216
1083,46,7,1,61,6,joaocamara,Phyllomedusa_nordestina,0.019,2250,2.289,3,157.8947368,0.003666667,32.73,24,-5.52324,-41.8216
1084,46,7,1,62,6,joaocamara,Phyllomedusa_nordestina,0.018,2250,6.222,3,166.6666667,0.004666667,32.73,24,-5.52324,-41.8216
1085,46,7,1,63,6,joaocamara,Phyllomedusa_nordestina,0.044,2250,NA,4,90.90909091,0.00375,32.73,24,-5.52324,-41.8216
1086,47,7,1,1,7,joaocamara,Phyllomedusa_nordestina,0.019,2250,2.324,3,157.8947368,0.005333333,34.95,23.1,-5.52324,-41.8216
1087,47,7,1,2,7,joaocamara,Phyllomedusa_nordestina,0.018,2250,1.305,3,166.6666667,0.005,34.95,23.1,-5.52324,-41.8216
1088,47,7,1,3,7,joaocamara,Phyllomedusa_nordestina,0.017,2250,3.857,3,176.4705882,0.004666667,34.95,23.1,-5.52324,-41.8216
1089,47,7,1,4,7,joaocamara,Phyllomedusa_nordestina,0.017,2250,1.337,3,176.4705882,0.004333333,34.95,23.1,-5.52324,-41.8216
1090,47,7,1,5,7,joaocamara,Phyllomedusa_nordestina,0.019,2437.5,1.956,3,157.8947368,0.005,34.95,23.1,-5.52324,-41.8216
1091,47,7,1,6,7,joaocamara,Phyllomedusa_nordestina,0.016,2250,1.476,3,187.5,0.004333333,34.95,23.1,-5.52324,-41.8216
1092,47,7,1,7,7,joaocamara,Phyllomedusa_nordestina,0.046,2250,1.542,4,86.95652174,0.00425,34.95,23.1,-5.52324,-41.8216
1093,47,7,1,8,7,joaocamara,Phyllomedusa_nordestina,0.017,2250,1.785,3,176.4705882,0.004,34.95,23.1,-5.52324,-41.8216
1094,47,7,1,9,7,joaocamara,Phyllomedusa_nordestina,0.02,2437.5,1.752,3,150,0.005,34.95,23.1,-5.52324,-41.8216
1095,47,7,1,10,7,joaocamara,Phyllomedusa_nordestina,0.053,2250,2.133,4,75.47169811,0.0045,34.95,23.1,-5.52324,-41.8216
1096,47,7,1,11,7,joaocamara,Phyllomedusa_nordestina,0.02,2250,2.38,3,150,0.004666667,34.95,23.1,-5.52324,-41.8216
1097,47,7,1,12,7,joaocamara,Phyllomedusa_nordestina,0.019,2250,2.5,3,157.8947368,0.004666667,34.95,23.1,-5.52324,-41.8216
1098,47,7,1,13,7,joaocamara,Phyllomedusa_nordestina,0.017,2250,2.307,3,176.4705882,0.004333333,34.95,23.1,-5.52324,-41.8216
1099,47,7,1,14,7,joaocamara,Phyllomedusa_nordestina,0.02,2437.5,1.499,3,150,0.005,34.95,23.1,-5.52324,-41.8216
1100,47,7,1,15,7,joaocamara,Phyllomedusa_nordestina,0.046,2250,1.894,4,86.95652174,0.005,34.95,23.1,-5.52324,-41.8216
1101,47,7,1,16,7,joaocamara,Phyllomedusa_nordestina,0.01,2062.5,1.437,2,200,0.003,34.95,23.1,-5.52324,-41.8216
1102,47,7,1,17,7,joaocamara,Phyllomedusa_nordestina,0.019,2062.5,1.728,3,157.8947368,0.004666667,34.95,23.1,-5.52324,-41.8216
1103,47,7,1,18,7,joaocamara,Phyllomedusa_nordestina,0.011,1875,1.192,2,181.8181818,0.005,34.95,23.1,-5.52324,-41.8216
1104,47,7,1,19,7,joaocamara,Phyllomedusa_nordestina,0.019,1875,1.279,3,157.8947368,0.003333333,34.95,23.1,-5.52324,-41.8216
1105,47,7,1,20,7,joaocamara,Phyllomedusa_nordestina,0.019,2062.5,1.298,3,157.8947368,0.004,34.95,23.1,-5.52324,-41.8216
1106,47,7,1,21,7,joaocamara,Phyllomedusa_nordestina,0.017,2062.5,1.195,3,176.4705882,0.003666667,34.95,23.1,-5.52324,-41.8216
1107,47,7,1,22,7,joaocamara,Phyllomedusa_nordestina,0.04,2062.5,1.544,4,100,0.00375,34.95,23.1,-5.52324,-41.8216
1108,47,7,1,23,7,joaocamara,Phyllomedusa_nordestina,0.046,1875,1.053,4,86.95652174,0.00375,34.95,23.1,-5.52324,-41.8216
1109,47,7,1,24,7,joaocamara,Phyllomedusa_nordestina,0.019,2250,0.476,3,157.8947368,0.005,34.95,23.1,-5.52324,-41.8216
1110,47,7,1,25,7,joaocamara,Phyllomedusa_nordestina,0.037,2062.5,1.971,4,108.1081081,0.00375,34.95,23.1,-5.52324,-41.8216
1111,47,7,1,26,7,joaocamara,Phyllomedusa_nordestina,0.046,2250,2.289,4,86.95652174,0.004,34.95,23.1,-5.52324,-41.8216
1112,47,7,1,27,7,joaocamara,Phyllomedusa_nordestina,0.05,2250,2.864,4,80,0.004,34.95,23.1,-5.52324,-41.8216
1113,47,7,1,28,7,joaocamara,Phyllomedusa_nordestina,0.034,2062.5,14.028,4,117.6470588,0.00375,34.95,23.1,-5.52324,-41.8216
1114,47,7,1,29,7,joaocamara,Phyllomedusa_nordestina,0.017,2437.5,1.423,3,176.4705882,0.004666667,34.95,23.1,-5.52324,-41.8216
1115,47,7,1,30,7,joaocamara,Phyllomedusa_nordestina,0.017,2250,1.437,3,176.4705882,0.004666667,34.95,23.1,-5.52324,-41.8216
1116,47,7,1,31,7,joaocamara,Phyllomedusa_nordestina,0.016,2250,1.984,3,187.5,0.003666667,34.95,23.1,-5.52324,-41.8216
1117,47,7,1,32,7,joaocamara,Phyllomedusa_nordestina,0.02,2250,2.315,3,150,0.004666667,34.95,23.1,-5.52324,-41.8216
1118,47,7,1,33,7,joaocamara,Phyllomedusa_nordestina,0.018,2250,1.825,3,166.6666667,0.004333333,34.95,23.1,-5.52324,-41.8216
1119,47,7,1,34,7,joaocamara,Phyllomedusa_nordestina,0.018,2250,1.474,3,166.6666667,0.004666667,34.95,23.1,-5.52324,-41.8216
1120,47,7,1,35,7,joaocamara,Phyllomedusa_nordestina,0.019,2250,1.626,3,157.8947368,0.005,34.95,23.1,-5.52324,-41.8216
1121,47,7,1,36,7,joaocamara,Phyllomedusa_nordestina,0.017,2250,1.537,3,176.4705882,0.004666667,34.95,23.1,-5.52324,-41.8216
1122,47,7,1,37,7,joaocamara,Phyllomedusa_nordestina,0.019,2250,2.184,3,157.8947368,0.005,34.95,23.1,-5.52324,-41.8216
1123,47,7,1,38,7,joaocamara,Phyllomedusa_nordestina,0.042,2250,7.821,4,95.23809524,0.0045,34.95,23.1,-5.52324,-41.8216
1124,47,7,1,39,7,joaocamara,Phyllomedusa_nordestina,0.018,2062.5,2.089,3,166.6666667,0.003333333,34.95,23.1,-5.52324,-41.8216
1125,47,7,1,40,7,joaocamara,Phyllomedusa_nordestina,0.017,2062.5,2.184,3,176.4705882,0.003333333,34.95,23.1,-5.52324,-41.8216
1126,47,7,1,41,7,joaocamara,Phyllomedusa_nordestina,0.018,2062.5,1.426,3,166.6666667,0.003333333,34.95,23.1,-5.52324,-41.8216
1127,47,7,1,42,7,joaocamara,Phyllomedusa_nordestina,0.019,2062.5,2.163,3,157.8947368,0.004,34.95,23.1,-5.52324,-41.8216
1128,47,7,1,43,7,joaocamara,Phyllomedusa_nordestina,0.037,2062.5,3.938,4,108.1081081,0.00325,34.95,23.1,-5.52324,-41.8216
1129,47,7,1,44,7,joaocamara,Phyllomedusa_nordestina,0.037,2062.5,NA,4,108.1081081,0.0035,34.95,23.1,-5.52324,-41.8216
1130,48,7,1,1,8,joaocamara,Phyllomedusa_nordestina,0.041,2062.5,1.57,4,97.56097561,0.005,34.57,23.1,-5.52324,-41.8216
1131,48,7,1,2,8,joaocamara,Phyllomedusa_nordestina,0.04,2062.5,1.321,4,100,0.00525,34.57,23.1,-5.52324,-41.8216
1132,48,7,1,3,8,joaocamara,Phyllomedusa_nordestina,0.041,2062.5,1.799,4,97.56097561,0.00525,34.57,23.1,-5.52324,-41.8216
1133,48,7,1,4,8,joaocamara,Phyllomedusa_nordestina,0.038,2062.5,1.345,4,105.2631579,0.00525,34.57,23.1,-5.52324,-41.8216
1134,48,7,1,5,8,joaocamara,Phyllomedusa_nordestina,0.038,2062.5,1.612,4,105.2631579,0.00525,34.57,23.1,-5.52324,-41.8216
1135,48,7,1,6,8,joaocamara,Phyllomedusa_nordestina,0.038,2062.5,2.225,4,105.2631579,0.00575,34.57,23.1,-5.52324,-41.8216
1136,48,7,1,7,8,joaocamara,Phyllomedusa_nordestina,0.038,2062.5,2.443,4,105.2631579,0.0055,34.57,23.1,-5.52324,-41.8216
1137,48,7,1,8,8,joaocamara,Phyllomedusa_nordestina,0.038,2062.5,2.652,4,105.2631579,0.00575,34.57,23.1,-5.52324,-41.8216
1138,48,7,1,9,8,joaocamara,Phyllomedusa_nordestina,0.038,2062.5,1.741,4,105.2631579,0.005,34.57,23.1,-5.52324,-41.8216
1139,48,7,1,10,8,joaocamara,Phyllomedusa_nordestina,0.037,2062.5,1.312,4,108.1081081,0.00525,34.57,23.1,-5.52324,-41.8216
1140,48,7,1,11,8,joaocamara,Phyllomedusa_nordestina,0.037,2062.5,2.406,4,108.1081081,0.0055,34.57,23.1,-5.52324,-41.8216
1141,48,7,1,12,8,joaocamara,Phyllomedusa_nordestina,0.037,2062.5,1.321,4,108.1081081,0.0035,34.57,23.1,-5.52324,-41.8216
1142,48,7,1,13,8,joaocamara,Phyllomedusa_nordestina,0.036,2062.5,11.644,4,111.1111111,0.0045,34.57,23.1,-5.52324,-41.8216
1143,48,7,1,14,8,joaocamara,Phyllomedusa_nordestina,0.036,2250,2.522,4,111.1111111,0.00475,34.57,23.1,-5.52324,-41.8216
1144,48,7,1,15,8,joaocamara,Phyllomedusa_nordestina,0.038,1875,1.517,4,105.2631579,0.004,34.57,23.1,-5.52324,-41.8216
1145,48,7,1,16,8,joaocamara,Phyllomedusa_nordestina,0.038,2062.5,1.255,4,105.2631579,0.00425,34.57,23.1,-5.52324,-41.8216
1146,48,7,1,17,8,joaocamara,Phyllomedusa_nordestina,0.039,1687.5,1.824,4,102.5641026,0.004,34.57,23.1,-5.52324,-41.8216
1147,48,7,1,18,8,joaocamara,Phyllomedusa_nordestina,0.036,2250,1.73,4,111.1111111,0.00425,34.57,23.1,-5.52324,-41.8216
1148,48,7,1,19,8,joaocamara,Phyllomedusa_nordestina,0.037,1687.5,1.225,4,108.1081081,0.0045,34.57,23.1,-5.52324,-41.8216
1149,48,7,1,20,8,joaocamara,Phyllomedusa_nordestina,0.037,1875,1.368,4,108.1081081,0.0045,34.57,23.1,-5.52324,-41.8216
1150,48,7,1,21,8,joaocamara,Phyllomedusa_nordestina,0.038,1875,1.723,4,105.2631579,0.00425,34.57,23.1,-5.52324,-41.8216
1151,48,7,1,22,8,joaocamara,Phyllomedusa_nordestina,0.036,2062.5,2.271,4,111.1111111,0.00425,34.57,23.1,-5.52324,-41.8216
1152,48,7,1,23,8,joaocamara,Phyllomedusa_nordestina,0.036,1687.5,NA,4,111.1111111,0.004,34.57,23.1,-5.52324,-41.8216
1153,49,8,1,1,1,mamanguape,Phyllomedusa_nordestina,0.056,2250,1.933,5,89.28571429,0.0056,35.54,22.5,-6.94322,-35.12325
1154,49,8,1,2,1,mamanguape,Phyllomedusa_nordestina,0.057,2250,1.569,5,87.71929825,0.0058,35.54,22.5,-6.94322,-35.12325
1155,49,8,1,3,1,mamanguape,Phyllomedusa_nordestina,0.06,2062.5,3.107,5,83.33333333,0.0066,35.54,22.5,-6.94322,-35.12325
1156,49,8,1,4,1,mamanguape,Phyllomedusa_nordestina,0.042,2062.5,200.44,4,95.23809524,0.0065,35.54,22.5,-6.94322,-35.12325
1157,49,8,1,5,1,mamanguape,Phyllomedusa_nordestina,0.043,2250,1.945,4,93.02325581,0.00675,35.54,22.5,-6.94322,-35.12325
1158,49,8,1,6,1,mamanguape,Phyllomedusa_nordestina,0.042,2062.5,2.497,4,95.23809524,0.0065,35.54,22.5,-6.94322,-35.12325
1159,49,8,1,7,1,mamanguape,Phyllomedusa_nordestina,0.04,2062.5,1.247,4,100,0.00575,35.54,22.5,-6.94322,-35.12325
1160,49,8,1,8,1,mamanguape,Phyllomedusa_nordestina,0.061,2062.5,1.26,5,81.96721311,0.0046,35.54,22.5,-6.94322,-35.12325
1161,49,8,1,9,1,mamanguape,Phyllomedusa_nordestina,0.056,2062.5,1.159,5,89.28571429,0.0042,35.54,22.5,-6.94322,-35.12325
1162,49,8,1,10,1,mamanguape,Phyllomedusa_nordestina,0.059,2062.5,1.212,5,84.74576271,0.0052,35.54,22.5,-6.94322,-35.12325
1163,49,8,1,11,1,mamanguape,Phyllomedusa_nordestina,0.053,2250,1.189,5,94.33962264,0.0056,35.54,22.5,-6.94322,-35.12325
1164,49,8,1,12,1,mamanguape,Phyllomedusa_nordestina,0.053,2062.5,1.511,5,94.33962264,0.0052,35.54,22.5,-6.94322,-35.12325
1165,49,8,1,13,1,mamanguape,Phyllomedusa_nordestina,0.056,2250,1.222,5,89.28571429,0.0054,35.54,22.5,-6.94322,-35.12325
1166,49,8,1,14,1,mamanguape,Phyllomedusa_nordestina,0.053,2250,1.123,5,94.33962264,0.0058,35.54,22.5,-6.94322,-35.12325
1167,49,8,1,15,1,mamanguape,Phyllomedusa_nordestina,0.052,2062.5,4.397,5,96.15384615,0.0056,35.54,22.5,-6.94322,-35.12325
1168,49,8,1,16,1,mamanguape,Phyllomedusa_nordestina,0.057,2250,2.071,5,87.71929825,0.0058,35.54,22.5,-6.94322,-35.12325
1169,49,8,1,17,1,mamanguape,Phyllomedusa_nordestina,0.055,2250,2.588,5,90.90909091,0.0056,35.54,22.5,-6.94322,-35.12325
1170,49,8,1,18,1,mamanguape,Phyllomedusa_nordestina,0.055,1875,2.232,5,90.90909091,0.0058,35.54,22.5,-6.94322,-35.12325
1171,49,8,1,19,1,mamanguape,Phyllomedusa_nordestina,0.053,2250,2.015,5,94.33962264,0.0058,35.54,22.5,-6.94322,-35.12325
1172,49,8,1,20,1,mamanguape,Phyllomedusa_nordestina,0.056,2250,1.837,5,89.28571429,0.0054,35.54,22.5,-6.94322,-35.12325
1173,49,8,1,21,1,mamanguape,Phyllomedusa_nordestina,0.051,2062.5,1.616,5,98.03921569,0.0056,35.54,22.5,-6.94322,-35.12325
1174,49,8,1,22,1,mamanguape,Phyllomedusa_nordestina,0.053,2250,NA,5,94.33962264,0.005,35.54,22.5,-6.94322,-35.12325
1175,50,8,1,1,2,mamanguape,Phyllomedusa_nordestina,0.053,2250,2.106,5,94.33962264,0.0052,34.3,22,-6.94322,-35.12325
1176,50,8,1,2,2,mamanguape,Phyllomedusa_nordestina,0.051,2250,1.618,5,98.03921569,0.0054,34.3,22,-6.94322,-35.12325
1177,50,8,1,3,2,mamanguape,Phyllomedusa_nordestina,0.05,2250,1.998,5,100,0.005,34.3,22,-6.94322,-35.12325
1178,50,8,1,4,2,mamanguape,Phyllomedusa_nordestina,0.051,2250,1.847,5,98.03921569,0.0056,34.3,22,-6.94322,-35.12325
1179,50,8,1,5,2,mamanguape,Phyllomedusa_nordestina,0.053,2250,1.751,5,94.33962264,0.0052,34.3,22,-6.94322,-35.12325
1180,50,8,1,6,2,mamanguape,Phyllomedusa_nordestina,0.051,2062.5,1.618,5,98.03921569,0.0054,34.3,22,-6.94322,-35.12325
1181,50,8,1,7,2,mamanguape,Phyllomedusa_nordestina,0.053,2062.5,1.936,5,94.33962264,0.0048,34.3,22,-6.94322,-35.12325
1182,50,8,1,8,2,mamanguape,Phyllomedusa_nordestina,0.049,2250,1.921,5,102.0408163,0.0044,34.3,22,-6.94322,-35.12325
1183,50,8,1,9,2,mamanguape,Phyllomedusa_nordestina,0.051,2250,2.501,5,98.03921569,0.0058,34.3,22,-6.94322,-35.12325
1184,50,8,1,10,2,mamanguape,Phyllomedusa_nordestina,0.051,2250,1.96,5,98.03921569,0.004,34.3,22,-6.94322,-35.12325
1185,50,8,1,11,2,mamanguape,Phyllomedusa_nordestina,0.051,2250,21.662,5,98.03921569,0.0042,34.3,22,-6.94322,-35.12325
1186,50,8,1,12,2,mamanguape,Phyllomedusa_nordestina,0.054,2250,3.086,5,92.59259259,0.0048,34.3,22,-6.94322,-35.12325
1187,50,8,1,13,2,mamanguape,Phyllomedusa_nordestina,0.041,2062.5,3.564,4,97.56097561,0.0055,34.3,22,-6.94322,-35.12325
1188,50,8,1,14,2,mamanguape,Phyllomedusa_nordestina,0.037,2250,2.673,4,108.1081081,0.00475,34.3,22,-6.94322,-35.12325
1189,50,8,1,15,2,mamanguape,Phyllomedusa_nordestina,0.038,2062.5,2.316,4,105.2631579,0.004,34.3,22,-6.94322,-35.12325
1190,50,8,1,16,2,mamanguape,Phyllomedusa_nordestina,0.038,2250,2.324,4,105.2631579,0.0045,34.3,22,-6.94322,-35.12325
1191,50,8,1,17,2,mamanguape,Phyllomedusa_nordestina,0.037,2250,1.976,4,108.1081081,0.00475,34.3,22,-6.94322,-35.12325
1192,50,8,1,18,2,mamanguape,Phyllomedusa_nordestina,0.038,2062.5,1.541,4,105.2631579,0.00375,34.3,22,-6.94322,-35.12325
1193,50,8,1,19,2,mamanguape,Phyllomedusa_nordestina,0.055,2250,1.741,5,90.90909091,0.0038,34.3,22,-6.94322,-35.12325
1194,50,8,1,20,2,mamanguape,Phyllomedusa_nordestina,0.054,2250,1.824,5,92.59259259,0.004,34.3,22,-6.94322,-35.12325
1195,50,8,1,21,2,mamanguape,Phyllomedusa_nordestina,0.053,2062.5,1.651,5,94.33962264,0.0046,34.3,22,-6.94322,-35.12325
1196,50,8,1,22,2,mamanguape,Phyllomedusa_nordestina,0.052,2062.5,1.67,5,96.15384615,0.0042,34.3,22,-6.94322,-35.12325
1197,50,8,1,23,2,mamanguape,Phyllomedusa_nordestina,0.052,2250,1.589,5,96.15384615,0.0042,34.3,22,-6.94322,-35.12325
1198,50,8,1,24,2,mamanguape,Phyllomedusa_nordestina,0.051,2250,2.879,5,98.03921569,0.0044,34.3,22,-6.94322,-35.12325
1199,50,8,1,25,2,mamanguape,Phyllomedusa_nordestina,0.055,2250,2.025,5,90.90909091,0.005,34.3,22,-6.94322,-35.12325
1200,50,8,1,26,2,mamanguape,Phyllomedusa_nordestina,0.053,2250,NA,5,94.33962264,0.0042,34.3,22,-6.94322,-35.12325
1201,51,8,1,1,3,mamanguape,Phyllomedusa_nordestina,0.019,2250,3.245,3,157.8947368,0.004,38.33,21,-6.94322,-35.12325
1202,51,8,1,2,3,mamanguape,Phyllomedusa_nordestina,0.023,2437.5,3.024,3,130.4347826,0.006,38.33,21,-6.94322,-35.12325
1203,51,8,1,3,3,mamanguape,Phyllomedusa_nordestina,0.026,2437.5,3.768,3,115.3846154,0.006,38.33,21,-6.94322,-35.12325
1204,51,8,1,4,3,mamanguape,Phyllomedusa_nordestina,0.057,1875,218.567,4,70.1754386,0.00625,38.33,21,-6.94322,-35.12325
1205,51,8,1,5,3,mamanguape,Phyllomedusa_nordestina,0.024,2250,NA,3,125,0.005333333,38.33,21,-6.94322,-35.12325
1206,52,8,1,1,4,mamanguape,Phyllomedusa_nordestina,0.023,2250,159.156,3,130.4347826,0.004666667,33.93,20,-6.94322,-35.12325
1207,52,8,1,2,4,mamanguape,Phyllomedusa_nordestina,0.024,2250,11.217,3,125,0.005666667,33.93,20,-6.94322,-35.12325
1208,52,8,1,3,4,mamanguape,Phyllomedusa_nordestina,0.022,2250,3.399,3,136.3636364,0.005666667,33.93,20,-6.94322,-35.12325
1209,52,8,1,4,4,mamanguape,Phyllomedusa_nordestina,0.023,2250,93.558,3,130.4347826,0.005666667,33.93,20,-6.94322,-35.12325
1210,52,8,1,5,4,mamanguape,Phyllomedusa_nordestina,0.024,2062.5,6.9,3,125,0.004666667,33.93,20,-6.94322,-35.12325
1211,52,8,1,6,4,mamanguape,Phyllomedusa_nordestina,0.023,2062.5,NA,3,130.4347826,0.005,33.93,20,-6.94322,-35.12325
1212,53,8,1,1,5,mamanguape,Phyllomedusa_nordestina,0.057,1875,5.342,4,70.1754386,0.0035,32.34,21.5,-6.94322,-35.12325
1213,53,8,1,2,5,mamanguape,Phyllomedusa_nordestina,0.056,1875,4.257,4,71.42857143,0.00375,32.34,21.5,-6.94322,-35.12325
1214,53,8,1,3,5,mamanguape,Phyllomedusa_nordestina,0.05,1875,2.762,4,80,0.0045,32.34,21.5,-6.94322,-35.12325
1215,53,8,1,4,5,mamanguape,Phyllomedusa_nordestina,0.051,1875,4.35,4,78.43137255,0.00425,32.34,21.5,-6.94322,-35.12325
1216,53,8,1,5,5,mamanguape,Phyllomedusa_nordestina,0.047,1875,3.548,4,85.10638298,0.00425,32.34,21.5,-6.94322,-35.12325
1217,53,8,1,6,5,mamanguape,Phyllomedusa_nordestina,0.05,1875,3.092,4,80,0.004,32.34,21.5,-6.94322,-35.12325
1218,53,8,1,7,5,mamanguape,Phyllomedusa_nordestina,0.049,2062.5,2.853,4,81.63265306,0.00425,32.34,21.5,-6.94322,-35.12325
1219,53,8,1,8,5,mamanguape,Phyllomedusa_nordestina,0.047,1875,149.899,4,85.10638298,0.004,32.34,21.5,-6.94322,-35.12325
1220,53,8,1,9,5,mamanguape,Phyllomedusa_nordestina,0.059,1875,2.891,4,67.79661017,0.00475,32.34,21.5,-6.94322,-35.12325
1221,53,8,1,10,5,mamanguape,Phyllomedusa_nordestina,0.059,1875,4.003,4,67.79661017,0.00425,32.34,21.5,-6.94322,-35.12325
1222,53,8,1,11,5,mamanguape,Phyllomedusa_nordestina,0.052,1875,2.844,4,76.92307692,0.004,32.34,21.5,-6.94322,-35.12325
1223,53,8,1,12,5,mamanguape,Phyllomedusa_nordestina,0.048,1875,3.131,4,83.33333333,0.00425,32.34,21.5,-6.94322,-35.12325
1224,53,8,1,13,5,mamanguape,Phyllomedusa_nordestina,0.049,1875,2.037,4,81.63265306,0.00425,32.34,21.5,-6.94322,-35.12325
1225,53,8,1,14,5,mamanguape,Phyllomedusa_nordestina,0.048,1875,NA,4,83.33333333,0.00425,32.34,21.5,-6.94322,-35.12325
1226,54,8,1,1,6,mamanguape,Phyllomedusa_nordestina,0.024,2250,3.961,3,125,0.005,33.08,21.3,-6.94322,-35.12325
1227,54,8,1,2,6,mamanguape,Phyllomedusa_nordestina,0.025,2250,6.92,3,120,0.004666667,33.08,21.3,-6.94322,-35.12325
1228,54,8,1,3,6,mamanguape,Phyllomedusa_nordestina,0.023,2250,183.613,3,130.4347826,0.004666667,33.08,21.3,-6.94322,-35.12325
1229,54,8,1,4,6,mamanguape,Phyllomedusa_nordestina,0.021,2250,9.206,3,142.8571429,0.004333333,33.08,21.3,-6.94322,-35.12325
1230,54,8,1,5,6,mamanguape,Phyllomedusa_nordestina,0.023,2250,3.764,3,130.4347826,0.003666667,33.08,21.3,-6.94322,-35.12325
1231,54,8,1,6,6,mamanguape,Phyllomedusa_nordestina,0.018,2250,3.584,3,166.6666667,0.004333333,33.08,21.3,-6.94322,-35.12325
1232,54,8,1,7,6,mamanguape,Phyllomedusa_nordestina,0.025,2062.5,NA,4,160,0.004333333,33.08,21.3,-6.94322,-35.12325
1233,54,8,1,8,6,mamanguape,Phyllomedusa_nordestina,0.023,2250,2.623,3,130.4347826,0.003666667,33.08,21.3,-6.94322,-35.12325
1234,54,8,1,9,6,mamanguape,Phyllomedusa_nordestina,0.023,2250,3.946,3,130.4347826,0.005666667,33.08,21.3,-6.94322,-35.12325
1235,54,8,1,10,6,mamanguape,Phyllomedusa_nordestina,0.024,2250,2.895,3,125,0.005666667,33.08,21.3,-6.94322,-35.12325
1236,54,8,1,11,6,mamanguape,Phyllomedusa_nordestina,0.049,2062.5,3.163,4,81.63265306,0.00425,33.08,21.3,-6.94322,-35.12325
1237,54,8,1,12,6,mamanguape,Phyllomedusa_nordestina,0.054,2250,3.148,4,74.07407407,0.00375,33.08,21.3,-6.94322,-35.12325
1238,54,8,1,13,6,mamanguape,Phyllomedusa_nordestina,0.047,2250,2.323,4,85.10638298,0.00475,33.08,21.3,-6.94322,-35.12325
1239,54,8,1,14,6,mamanguape,Phyllomedusa_nordestina,0.04,2250,2.396,4,100,0.00475,33.08,21.3,-6.94322,-35.12325
1240,54,8,1,15,6,mamanguape,Phyllomedusa_nordestina,0.04,2250,2.608,4,100,0.0045,33.08,21.3,-6.94322,-35.12325
